,Brands,Models,Transmission,Colour,Mileage,Year,Prices
1227,13,159,0,101,63307,6,9995
1228,13,159,0,8,201163,12,2450
1229,13,173,0,51,98000,2,29495
1230,13,173,0,51,109999,4,26995
1231,13,176,1,12,36209,1,31950
1232,13,176,0,101,55777,2,24995
1233,13,176,0,8,41969,2,24995
1234,13,176,0,51,73830,2,24995
1235,13,176,0,12,71794,2,24995
1236,13,176,0,123,50300,2,24995
1237,13,176,0,8,32439,2,24995
1238,13,176,0,109,40233,3,19995
1239,13,176,0,51,116818,4,17500
1240,13,176,0,101,150153,4,16995
1241,13,176,0,7,145000,4,16995
1242,13,176,0,8,146000,4,16850
1243,13,176,0,109,90745,5,16995
1244,13,176,0,123,136589,5,15500
1245,13,176,0,8,64499,7,13995
1246,13,176,0,8,128973,8,12000
1247,13,176,0,109,196920,8,11000
1248,13,177,0,51,$,0,22995
1249,13,177,0,101,$,0,20995
1250,13,195,0,51,262704,3,6995
1251,13,195,0,109,40836,4,11995
1252,9,190,0,17,120318,4,16995
1253,9,190,0,12,106000,4,16995
1254,9,190,0,51,172000,4,15995
1255,9,190,0,52,127000,4,15500
1256,9,190,0,123,152884,4,14950
1257,10,59,0,123,86902,3,19750
1258,11,66,0,101,8500,1,33995
1259,11,88,1,51,35244,1,58995
1260,11,207,0,8,11100,1,37950
1261,11,208,1,51,55500,2,35950
1262,11,209,1,12,199009,13,6950
1263,12,52,0,8,30166,4,22995
1264,12,157,0,8,30638,2,18950
1265,13,51,0,51,$,0,24995
1266,13,51,0,51,49826,3,16995
1267,13,51,0,109,77777,4,12995
1268,13,51,0,123,159131,4,10200
1269,13,51,0,123,218865,6,8950
1270,13,51,0,123,181608,7,7950
1271,13,51,0,51,240249,9,4450
1272,13,125,1,51,26795,1,26995
1273,13,125,1,51,19563,1,26995
1274,13,125,1,12,66625,2,22995
1275,13,127,0,123,13769,1,28995
1276,13,127,0,8,40754,2,17950
1277,13,137,0,123,80465,3,9950
1278,9,168,0,123,63000,2,29950
1279,9,168,0,8,76400,3,26500
1280,9,168,0,123,94788,4,24950
1281,9,190,1,51,12002,0,36995
1282,9,190,0,123,38350,1,28950
1283,9,190,0,51,$,2,41000
1284,9,190,0,123,95501,2,23995
1285,9,190,0,123,53107,3,21995
1286,9,190,0,51,79000,3,19400
1287,9,190,0,123,92002,3,18995
1288,9,190,0,18,82982,3,18995
1289,9,190,0,109,75000,3,18500
1290,9,190,1,46,34146,3,23495
1291,9,190,0,51,123000,3,21995
