,Brands,Models,Transmission,Colour,Mileage,Year,Prices
771,1,176,1,17,129436,9,15950
772,1,177,1,136,5,-1,110412
773,1,177,1,60,5,-1,108384
774,1,177,1,139,10,-1,106505
775,1,177,1,20,61000,1,79950
776,1,177,1,17,62500,2,57950
777,1,177,1,17,24461,2,56950
778,34,248,1,192,103500,5,37500
779,34,248,1,90,102351,5,38995
780,34,248,1,90,97335,4,38945
781,34,248,1,90,107525,3,44950
782,34,248,1,68,80143,3,45950
783,34,248,1,17,78999,2,52995
784,34,246,0,23,112651,4,22995
785,34,246,0,216,171479,4,19950
786,34,246,0,90,160700,4,18950
787,34,246,0,23,109432,4,21950
788,34,247,0,36,$,2,55995
789,34,248,1,188,17702,0,75950
790,34,248,1,150,50371,1,65950
791,34,248,1,192,79887,2,52995
792,34,245,1,215,15736,1,43995
793,34,246,1,90,$,-1,73475
794,34,246,1,23,$,-1,56591
795,34,246,1,180,$,-1,56591
796,34,246,1,17,$,-1,55464
797,34,246,1,215,$,-1,53362
798,34,246,1,23,$,0,54995
799,34,246,1,17,52122,1,46995
800,34,246,1,23,56647,2,47995
801,34,246,1,17,58290,2,41995
802,34,234,1,17,42109,2,23995
803,34,234,0,17,39000,3,21995
804,34,234,0,192,77411,3,17995
805,34,234,0,17,109432,4,14850
806,34,234,0,180,99500,5,14995
807,34,235,1,23,$,-1,61714
808,34,236,1,215,65000,3,28950
809,34,245,1,215,$,0,49995
810,34,245,0,215,8500,0,36995
811,34,245,1,23,8999,1,43995
812,34,199,1,90,$,-1,52831
813,34,199,0,23,65745,3,23995
814,34,199,0,23,195559,4,12995
815,34,199,0,215,153275,6,11495
816,34,200,1,90,$,-1,56658
817,34,200,1,17,$,-1,55948
818,34,200,1,90,87185,1,31995
819,34,200,1,23,78856,3,25950
820,34,234,1,215,36343,2,23995
821,33,226,0,17,134347,4,17500
822,33,226,0,215,33700,4,21495
823,33,226,0,192,123002,5,16000
824,33,226,0,17,134353,5,14500
825,33,226,0,17,153094,6,13500
826,33,226,0,36,179505,7,11500
827,33,264,0,215,47021,2,10500
828,33,264,0,215,111364,4,7950
829,33,264,0,192,168732,5,8500
830,33,222,0,90,31145,1,36995
831,33,226,0,23,34291,0,38500
832,33,226,0,97,24100,1,31945
833,33,226,0,17,57478,2,27945
834,33,226,0,90,44556,2,27500
835,33,226,0,23,69089,2,25500
836,33,226,1,23,83649,3,28500
837,33,226,0,17,69600,3,24000
838,33,226,0,16,72845,3,22495
839,33,226,0,36,138926,4,21000
840,33,221,0,36,154224,6,12950
841,33,221,0,215,268573,7,11500
842,33,221,0,90,136144,8,12000
843,33,221,0,36,160103,8,11400
844,33,221,0,89,193805,9,10500
845,33,221,0,17,208800,10,8500
846,33,221,0,23,266000,10,6950
847,33,221,0,192,175805,11,8950
848,33,222,0,17,20,0,43500
849,33,221,0,90,101782,4,18000
850,33,221,0,23,85875,4,17500
851,33,221,0,215,138400,4,16995
852,33,221,0,192,180329,4,16450
853,33,221,0,17,129494,5,16995
854,33,221,0,90,113569,5,15950
855,33,221,0,36,108017,5,15950
856,33,221,0,215,159523,5,15500
857,33,221,0,215,147364,5,15000
858,33,221,0,36,119088,6,12995
859,33,221,0,180,117000,3,23000
860,33,221,0,90,132269,3,22950
861,33,221,0,90,130122,3,22950
862,33,221,0,180,54158,4,23500
863,33,221,0,36,73439,4,23000
864,33,221,0,192,94668,4,22500
865,33,221,0,192,160594,4,19950
866,33,221,0,192,105567,4,18500
867,33,221,0,90,98176,4,18500
868,33,221,0,23,51646,3,26500
869,33,221,0,17,60943,3,25950
870,33,221,0,192,82682,3,25000
871,33,221,0,90,85000,3,27500
872,33,221,0,180,21147,3,27500
873,33,221,0,90,95697,3,27000
874,33,221,0,17,93339,3,24995
875,33,221,0,90,73139,3,24500
876,33,221,0,207,85293,3,23900
877,33,221,0,17,133732,3,23000
878,33,221,0,180,117000,3,23000
879,33,221,0,90,132269,3,22950
880,33,221,0,90,130122,3,22950
881,33,221,0,180,54158,4,23500
882,33,221,0,36,73439,4,23000
883,33,221,0,192,94668,4,22500
884,33,221,0,192,160594,4,19950
885,33,221,0,192,105567,4,18500
886,33,221,0,90,98176,4,18500
887,33,221,0,90,101782,4,18000
888,33,221,0,23,85875,4,17500
889,33,221,0,215,138400,4,16995
890,33,221,0,192,180329,4,16450
891,33,221,0,17,129494,5,16995
892,33,221,0,90,113569,5,15950
893,33,221,0,36,108017,5,15950
894,33,221,0,215,159523,5,15500
895,33,221,0,215,147364,5,15000
896,33,221,0,36,119088,6,12995
897,33,221,0,90,14000,0,37945
898,33,221,0,17,13262,0,37945
899,33,221,0,207,12586,0,37945
900,33,221,0,215,14,0,37500
901,33,221,0,215,9981,0,35950
902,33,221,0,90,$,0,34945
903,33,221,0,90,27871,1,32945
904,33,221,1,215,43455,2,31950
905,33,221,0,8,84000,2,26945
906,33,221,1,180,65981,2,36500
907,33,221,0,85,39029,2,31950
908,33,221,0,23,68313,2,31500
909,33,221,0,90,58381,2,31000
910,33,221,0,215,78094,2,29950
911,33,221,0,23,108739,2,29500
912,33,221,0,85,98500,2,29500
913,33,221,0,90,58895,2,28000
914,33,221,0,23,58000,2,28000
915,33,221,0,85,47933,2,28000
916,33,221,0,90,103535,2,27950
917,33,221,0,23,76970,2,27450
918,33,221,0,192,83008,2,27000
919,33,221,1,90,47480,3,28500
920,33,216,0,192,43391,1,23500
921,33,217,0,180,19,0,32500
922,33,217,0,180,15,0,32500
923,33,217,0,23,18,0,31000
924,33,217,0,23,20,0,29945
925,33,217,0,17,100,0,28945
926,33,217,0,172,50,0,28945
927,33,217,0,215,22912,0,28950
928,33,217,0,17,21000,2,22500
929,33,221,0,97,4000,0,43945
930,33,221,1,90,2000,0,39945
931,33,221,0,8,4000,0,38945
932,33,221,0,17,31500,0,42000
933,33,221,0,172,10061,0,40945
934,33,221,1,23,17217,0,39950
935,33,221,0,172,26645,0,37945
936,33,221,0,8,19216,0,37945
937,33,167,1,215,83885,5,12750
938,33,167,0,17,92002,5,12500
939,33,167,0,192,86260,5,12500
940,33,167,0,192,76800,5,11950
941,33,167,0,90,59435,7,10500
942,33,167,0,192,123714,7,9000
943,33,167,0,17,221897,8,8500
944,33,167,0,17,108132,10,6950
945,33,167,0,180,202000,10,4900
946,33,207,1,192,11758,0,39945
947,33,207,0,17,22453,1,35845
948,33,207,0,97,88000,3,26945
949,33,207,0,192,95125,4,23950
950,33,208,1,90,69000,2,34995
951,33,208,1,17,66786,2,34995
952,33,208,0,218,254050,3,28000
953,33,216,0,172,$,0,26945
954,33,216,0,215,15489,0,28500
955,33,216,0,215,28000,0,28000
956,33,216,0,17,15956,0,27500
957,33,216,0,215,17017,0,26500
958,33,216,0,23,$,0,26500
959,33,164,0,23,241719,6,11500
960,33,164,0,36,141272,7,10000
961,33,164,0,36,238176,7,7425
962,33,164,0,180,171640,8,9500
963,33,164,0,192,177350,8,8450
964,33,164,0,180,229496,8,7500
965,33,164,0,17,319929,8,6450
966,33,164,0,90,318968,9,5950
967,33,164,0,17,342947,9,5450
968,33,165,0,17,167179,7,11495
969,33,167,1,23,14,0,24000
970,33,167,0,215,20,0,21500
971,33,167,0,185,$,0,20945
972,33,167,0,183,30,0,18945
973,33,167,0,185,20,0,18945
974,33,167,0,183,5000,0,19945
975,33,167,0,180,$,0,17945
976,33,167,0,148,22531,2,16445
977,33,167,0,180,44768,2,15945
978,33,167,0,215,24476,2,15450
979,33,167,1,17,67591,3,17350
980,33,167,0,90,70000,3,14500
981,33,167,0,17,78965,3,13000
982,33,167,0,17,31000,4,13000
983,33,164,0,90,65819,3,18750
984,33,164,0,23,140449,3,18500
985,33,164,0,215,132569,3,18500
986,33,164,0,90,126652,3,17450
987,33,164,1,192,205186,3,15950
988,33,164,0,90,121999,4,19995
989,33,164,0,192,159000,4,15000
990,33,164,1,90,165758,4,14950
991,33,164,0,185,96719,4,20945
992,33,164,0,17,88512,4,19945
993,33,164,0,192,115226,4,18500
994,33,164,0,192,146446,4,17950
995,33,164,0,180,158852,4,16950
996,33,164,0,143,150850,4,16950
997,33,164,0,215,138400,4,16500
998,33,164,0,17,112651,4,16350
999,33,164,0,97,114260,4,15950
1000,33,164,0,23,152906,4,15500
1001,33,164,0,192,219146,4,15000
1002,33,164,0,90,191000,5,13500
1003,33,164,0,17,117823,5,13500
1004,33,164,0,192,107628,5,13500
1005,33,164,0,90,185070,5,11950
1006,33,164,0,17,155142,6,13500
1007,33,164,0,192,264757,6,10950
1008,33,164,0,180,163986,6,11950
1009,33,164,0,90,122000,6,11950
1010,33,164,0,192,45060,2,25500
1011,33,164,0,180,99105,2,24500
1012,33,164,0,23,55000,2,23500
1013,33,164,1,90,74511,2,22950
1014,33,164,1,90,73141,2,22500
1015,33,164,1,23,86212,2,22000
1016,33,164,0,192,42202,3,23000
1017,33,164,0,180,108141,3,20450
1018,33,164,0,17,145200,3,18750
1019,33,164,1,23,210321,3,17950
1020,33,164,1,215,124681,3,23950
1021,33,164,0,23,88512,3,23500
1022,33,164,0,17,34739,3,23500
1023,33,164,1,192,68717,3,21950
1024,33,164,1,17,66216,3,21950
1025,33,164,0,192,75911,3,21500
1026,33,164,0,90,95891,3,21000
1027,33,164,0,180,112651,3,20950
1028,33,164,0,17,117432,3,20500
1029,33,164,0,23,105765,3,20500
1030,33,164,0,17,100300,3,20500
1031,33,164,0,23,99455,3,20500
1032,33,164,0,192,100192,3,19500
1033,33,164,0,180,99313,3,19500
1034,33,164,0,23,98972,3,19450
1035,33,164,0,23,146446,3,18950
1036,33,164,1,192,98006,3,18950
1037,33,164,0,90,90010,3,18950
1038,33,164,0,90,83684,3,18950
1039,33,121,1,36,238963,5,10500
1040,33,121,0,17,170615,5,10450
1041,33,121,0,90,102801,6,12500
1042,33,121,1,17,133931,6,10450
1043,33,121,0,23,359286,7,8000
1044,33,121,0,23,276800,12,3000
1045,33,164,1,180,2,-1,42500
1046,33,164,1,215,3000,0,44945
1047,33,164,0,65,10000,0,39945
1048,33,164,0,90,20,0,37950
1049,33,164,1,62,11426,0,42745
1050,33,164,1,90,6136,0,39945
1051,33,164,1,61,100,0,37845
1052,33,164,1,175,25,0,37845
1053,33,164,0,23,25926,1,31950
1054,33,164,0,17,46000,1,31945
1055,33,164,1,17,46557,2,29500
1056,33,164,0,192,80141,2,26950
1057,33,164,0,23,78141,2,26950
1058,33,164,0,36,71568,2,26950
1059,33,164,0,90,76171,2,26500
1060,33,164,0,17,48362,2,25500
1061,33,164,0,192,45060,2,25500
1062,33,121,0,17,72000,2,18500
1063,33,121,0,23,71082,2,17500
1064,33,121,0,17,65624,3,17945
1065,33,121,0,167,92000,3,16945
1066,33,121,0,90,47918,3,16950
1067,33,121,0,90,116835,3,16945
1068,33,121,0,23,87548,3,16500
1069,33,121,0,23,82141,3,16000
1070,33,121,1,23,78350,3,15000
1071,33,121,0,192,62897,4,16500
1072,33,121,0,192,134000,4,13000
1073,33,121,0,90,103843,4,15950
1074,33,121,0,90,96495,4,15000
1075,33,121,0,90,86233,4,15000
1076,33,121,0,90,79164,4,15000
1077,33,121,0,17,86644,4,14500
1078,33,121,0,192,81600,4,14500
1079,33,121,0,17,105405,4,14000
1080,33,121,0,90,101653,4,14000
1081,33,121,0,17,125006,4,13500
1082,33,121,0,192,123000,4,13500
1083,33,121,0,192,151274,5,12450
1084,33,121,0,192,99987,5,13500
1085,33,121,0,192,86902,5,13450
1086,33,121,0,17,108678,5,13000
1087,33,121,0,192,155637,5,12500
1088,33,121,0,36,113600,5,12500
1089,33,121,0,17,59500,5,11950
1090,33,121,0,90,131700,5,10950
1091,33,101,1,192,176500,6,10950
1092,33,101,0,17,201163,7,14750
1093,33,101,1,192,61153,7,13950
1094,33,101,0,90,127200,7,11950
1095,33,101,0,23,175080,7,10950
1096,33,101,0,23,205585,7,10500
1097,33,101,0,90,298607,7,8500
1098,33,101,0,17,142275,9,9500
1099,33,101,0,90,235658,9,8000
1100,33,101,0,192,169781,9,7950
1101,33,101,0,23,269678,10,6000
1102,33,101,0,180,298742,13,2450
1103,33,101,0,180,189644,15,2750
1104,33,102,0,192,277582,8,7500
1105,33,102,0,192,166653,14,2400
1106,33,103,1,17,68000,3,22450
1107,33,103,0,90,23000,3,22000
1108,33,103,1,90,106705,3,21500
1109,33,103,0,17,52141,3,18500
1110,33,103,1,85,119857,5,15500
1111,33,103,0,90,68477,5,14000
1112,33,111,1,215,3,0,41500
1113,33,121,0,23,46000,2,22000
1114,33,121,0,23,35395,2,19500
1115,33,101,0,17,78000,3,17500
1116,33,101,0,180,65441,3,17500
1117,33,101,0,17,114260,3,16995
1118,33,101,0,180,136353,3,16500
1119,33,101,1,192,183460,3,15750
1120,33,101,0,180,108495,3,11500
1121,33,101,0,17,102630,4,17500
1122,33,101,1,180,55086,4,17500
1123,33,101,0,90,43702,4,17500
1124,33,101,1,17,128200,4,16450
1125,33,101,0,85,70500,4,15995
1126,33,101,0,180,66834,4,16500
1127,33,101,0,215,133572,4,15750
1128,33,101,0,17,128785,4,15500
1129,33,101,0,17,105329,4,15500
1130,33,101,0,23,182265,4,13950
1131,33,101,0,215,159308,4,12950
1132,33,101,0,90,73710,5,16945
1133,33,101,0,17,128000,5,15945
1134,33,101,0,215,122307,5,13995
1135,33,101,0,161,85685,5,13895
1136,33,101,0,90,233728,5,13500
1137,33,101,0,23,158838,5,12450
1138,33,101,0,180,165758,5,11950
1139,33,101,0,192,164149,6,11950
1140,33,101,0,23,166800,6,10950
1141,33,101,1,17,135382,6,13500
1142,33,101,0,17,161430,6,12995
1143,33,101,0,90,126475,6,12500
1144,33,101,0,192,228521,6,12450
1145,33,101,0,192,70806,2,22945
1146,33,101,0,180,78000,2,19000
1147,33,101,1,90,53295,2,25500
1148,33,101,1,17,23996,2,24995
1149,33,101,1,90,27979,2,24945
1150,33,101,1,17,32851,2,23950
1151,33,101,0,215,31697,2,23945
1152,33,101,0,215,56875,2,21950
1153,33,101,0,17,53769,2,21945
1154,33,101,0,91,74350,2,21900
1155,33,101,0,97,88803,2,20945
1156,33,101,0,23,33990,2,20500
1157,33,101,0,192,83684,2,19495
1158,33,101,0,17,85615,2,18450
1159,33,101,0,215,95312,2,17950
1160,33,101,0,23,94046,2,16500
1161,33,101,0,23,46044,3,18500
1162,33,101,0,90,64765,3,17950
1163,33,101,0,192,127135,3,21995
1164,33,101,0,180,22091,3,20500
1165,33,101,1,23,102995,3,19945
1166,33,101,0,43,88582,3,19945
1167,33,101,1,215,159140,3,19925
1168,33,101,0,17,51498,3,19495
1169,33,101,0,90,31300,3,18500
1170,33,101,0,90,112651,3,18495
1171,33,101,0,192,78999,3,18495
1172,33,101,0,17,92171,3,18450
1173,33,101,0,215,27358,3,18250
1174,33,59,0,215,170000,6,7950
1175,33,59,0,215,196716,6,7450
1176,33,59,0,180,365261,13,2950
1177,33,60,1,90,24691,2,23500
1178,33,61,0,192,13,0,36500
1179,33,61,1,90,41842,2,29500
1180,33,61,1,90,67000,2,24000
1181,33,61,0,97,90700,3,20995
1182,33,61,0,192,261539,3,14500
1183,33,61,0,90,94949,7,16750
1184,33,61,1,90,115791,7,15000
1185,33,51,1,216,112490,3,18950
1186,33,51,0,93,277121,7,10950
1187,33,101,0,90,20,0,33500
1188,33,101,0,172,4000,0,30945
1189,33,101,0,90,20,0,29945
1190,33,101,0,215,20,0,27500
1191,33,101,1,215,1250,0,32945
1192,33,101,0,215,19341,0,29500
1193,33,101,0,180,10201,0,27500
1194,33,101,1,61,16465,1,28945
1195,33,101,0,90,34096,1,19950
1196,33,101,0,215,42315,1,25500
1197,33,101,0,180,30162,1,25000
1198,33,101,0,215,14643,1,23950
1199,33,101,1,90,8000,2,25500
1200,33,101,0,215,74000,2,24500
1201,32,118,1,17,73746,4,13950
1202,32,118,0,23,303713,9,2500
1203,32,150,0,213,60000,3,16500
1204,32,150,0,122,34000,3,14500
1205,32,150,0,17,62442,3,15995
1206,32,150,0,17,91249,3,15495
1207,32,150,0,27,40500,3,14000
1208,33,34,1,192,14126,1,39945
1209,33,34,1,61,9921,1,39845
1210,33,34,1,215,25387,1,38945
1211,33,34,1,90,71700,1,38500
1212,33,34,0,90,52993,2,99999
1213,33,40,0,180,99894,6,13500
1214,33,40,0,218,169,15,4250
1215,33,59,0,40,$,-1,14700
1216,33,59,1,23,58000,2,24500
1217,33,59,0,215,126092,2,13503
1218,33,59,0,90,127753,2,13000
1219,33,59,0,215,191012,3,7500
1220,33,59,0,192,73605,4,12000
1221,33,59,0,90,114400,4,12800
1222,33,59,0,192,125000,5,10000
1223,33,59,0,180,110142,5,10000
1224,33,59,0,90,186006,6,8000
1225,31,181,0,17,57858,4,18995
1226,31,181,0,192,110768,4,18495
1227,31,181,0,140,151828,4,17495
1228,31,181,0,6,102900,5,17395
1229,31,181,0,208,127024,6,14995
1230,31,239,0,192,133865,9,6450
1231,31,253,1,141,41,0,21395
1232,31,253,1,209,11601,0,21495
1233,31,253,0,208,15102,0,16995
1234,31,253,1,90,34021,1,18000
1235,31,253,0,210,28745,1,15499
1236,31,253,0,75,26599,1,15299
1237,31,253,0,192,31800,1,14750
1238,31,253,0,208,5200,2,15995
1239,31,253,0,162,50328,2,15495
1240,31,253,0,4,19102,2,13995
1241,31,253,1,140,47008,2,16995
1242,31,253,1,6,39664,2,16777
1243,31,253,0,90,60228,2,13250
1244,31,253,1,103,52876,3,15399
1245,31,253,1,168,45408,3,14995
1246,31,253,1,6,86092,3,14799
1247,31,253,0,173,63612,3,12799
1248,31,253,0,180,62794,4,12950
1249,31,253,0,192,73099,4,11750
1250,31,253,0,192,95559,8,7950
1251,31,253,0,90,69369,8,7450
1252,31,253,0,192,123916,12,3950
1253,32,35,0,90,112500,4,10900
1254,31,73,0,17,144926,5,10995
1255,31,73,0,192,112554,5,10495
1256,31,73,0,192,165164,7,8250
1257,31,73,0,90,185010,9,6500
1258,31,73,0,17,205000,13,3000
1259,31,73,0,90,245097,14,1900
1260,31,73,1,215,120698,31,3450
1261,31,135,0,192,470000,14,6950
1262,31,168,1,155,10,0,32599
1263,31,168,1,154,15102,1,31995
1264,31,168,1,208,44108,2,23995
1265,31,168,1,74,38503,2,23999
1266,31,168,1,74,62124,2,23499
1267,31,168,1,210,71980,2,22999
1268,31,168,1,208,79915,3,21495
1269,31,168,1,192,136000,5,13750
1270,31,168,1,17,112000,5,12950
1271,31,168,1,192,136000,5,12750
1272,31,168,1,17,169000,5,12450
1273,31,168,1,215,140999,6,11950
1274,31,168,1,180,140000,6,11950
1275,31,169,1,180,4736,0,33995
1276,31,169,1,171,20803,1,32495
1277,31,169,1,192,121000,5,14950
1278,31,169,1,192,145000,5,13950
1279,31,169,1,152,85000,6,15750
1280,31,169,1,192,152000,6,12950
1281,31,181,1,206,11800,0,37975
1282,31,181,1,193,10002,0,36495
1283,31,181,1,17,85829,3,25950
1284,31,73,1,159,5,0,28200
1285,31,73,1,210,17000,0,27999
1286,31,73,1,156,4717,0,26895
1287,31,73,1,142,5540,0,25895
1288,31,73,1,117,11901,0,25495
1289,31,73,1,140,200,0,25495
1290,31,73,1,208,6300,0,24495
1291,31,73,1,151,3899,0,24495
1292,31,73,1,210,8050,0,24395
1293,31,73,1,67,5445,0,24375
1294,31,73,1,118,51473,1,25499
1295,31,73,1,210,28232,1,23845
1296,31,73,1,180,50900,1,22950
1297,31,73,0,172,20602,2,18995
1298,31,73,0,210,54759,2,18399
1299,31,73,0,6,51486,2,18399
1300,31,73,0,90,53081,2,17250
1301,31,73,0,140,55510,2,19995
1302,31,73,0,90,69950,2,17995
1303,31,73,0,90,68999,2,17995
1304,31,73,0,117,35205,2,16995
1305,31,73,0,208,39206,2,16495
1306,31,73,0,4,142125,3,15995
1307,31,73,0,215,62900,3,16995
1308,31,73,0,208,62811,3,16495
1309,31,73,0,164,51108,3,16495
1310,31,73,0,90,44999,3,16495
1311,31,73,0,180,115000,4,13950
1312,31,73,0,35,110500,4,13950
1313,31,73,0,192,115000,5,13500
1314,31,27,0,80,499,1,13495
1315,31,27,0,182,39507,1,11495
1316,31,27,0,180,25366,1,10950
1317,31,44,1,6,4000,0,28395
1318,31,44,1,157,12501,0,29495
1319,31,44,1,117,36707,1,26995
1320,31,44,1,118,48700,1,27999
1321,31,44,1,4,25504,1,26995
1322,31,44,1,120,57063,1,25999
1323,31,44,1,90,46114,1,25950
1324,31,44,1,117,63810,2,23995
1325,31,44,0,17,61244,2,19850
1326,31,44,0,90,54176,2,19950
1327,31,44,1,117,123522,3,20995
1328,31,44,0,140,106420,3,17495
1329,31,44,1,192,29389,3,23495
1330,31,44,1,4,47207,3,21995
1331,31,44,1,140,88915,3,20995
1332,31,44,0,90,59000,3,20950
1333,31,44,1,23,120698,3,19950
1334,31,63,1,154,9801,0,36995
1335,31,63,1,192,152000,5,14950
1336,31,63,1,192,127000,5,14950
1337,31,63,1,215,132999,6,13950
1338,31,63,1,192,102000,6,13950
1339,31,63,1,192,185000,6,13450
1340,31,63,1,215,103661,7,15450
1341,31,63,1,192,133000,8,12950
1342,31,63,1,90,148143,8,11950
1343,31,73,1,210,13699,0,28399
1344,31,37,1,67,63965,3,17999
1345,31,37,1,90,18250,3,17950
1346,31,37,0,67,54778,3,16899
1347,31,37,1,23,117479,3,16850
1348,31,37,0,215,190500,4,11750
1349,31,37,1,180,24140,4,17900
1350,31,37,1,15,34202,4,16899
1351,31,37,0,35,82958,4,14950
1352,31,37,0,23,120400,5,12950
1353,31,37,0,180,68656,5,12950
1354,31,37,0,192,111000,5,11900
1355,31,37,0,192,118259,6,11900
1356,31,37,0,192,189000,7,6950
1357,31,37,0,17,170000,10,5950
1358,31,38,0,109,92348,2,18888
1359,31,38,0,90,83637,3,16950
1360,31,38,0,165,95690,3,16499
1361,31,38,0,215,84989,3,16495
1362,31,38,0,211,100218,4,15995
1363,31,38,0,17,172482,4,14250
1364,31,38,0,23,140004,4,13500
1365,31,38,0,23,198330,4,10850
1366,31,38,0,90,132300,5,11950
1367,31,38,0,211,130223,6,10995
1368,31,38,0,192,201031,7,7950
1369,31,27,0,182,9900,0,14495
1370,31,27,0,215,3944,0,11995
1371,28,214,0,90,283237,7,8500
1372,28,254,0,17,72380,3,17950
1373,29,91,1,23,19312,0,42995
1374,29,117,0,215,86064,5,12995
1375,29,158,1,90,52000,1,38995
1376,29,158,0,23,49714,2,29995
1377,30,30,0,90,65981,8,3750
1378,30,116,1,89,129000,5,11450
1379,30,215,1,192,133000,3,14950
1380,30,215,0,17,37014,3,12450
1381,30,215,0,180,80491,7,7900
1382,30,202,0,89,72097,4,13950
1383,30,202,0,192,195701,10,3950
1384,30,240,0,17,61079,1,18950
1385,30,240,0,215,46399,4,15995
1386,31,32,1,192,148000,3,13950
1387,31,32,0,17,143000,5,10750
1388,31,32,1,174,125000,5,10750
1389,31,32,1,23,131000,6,8950
1390,31,37,1,142,20542,1,22499
1391,31,37,0,208,49108,2,18995
1392,31,37,1,86,68211,2,18888
1393,31,37,1,86,66821,2,18888
1394,31,37,1,138,64727,2,18888
1395,31,37,1,90,76400,2,17950
1396,31,37,0,23,48509,2,18995
1397,31,37,0,87,63789,2,17999
1398,31,37,1,180,74675,2,17950
1399,31,37,0,215,63950,2,16995
1400,31,37,1,206,43173,3,17695
1401,28,214,0,23,9999,0,38495
1402,28,214,0,90,2,0,33495
1403,28,214,1,17,50788,1,24500
1404,28,214,0,90,104605,2,28000
1405,28,214,0,90,33045,2,22995
1406,28,214,0,17,72972,2,27450
1407,28,214,1,0,25731,2,26495
1408,28,214,0,23,26360,2,24495
1409,28,214,0,36,59544,2,23500
1410,28,214,0,192,70999,2,23495
1411,28,214,0,215,63149,2,22495
1412,28,214,0,90,52999,2,22495
1413,28,214,0,17,124973,2,19995
1414,28,214,1,39,85400,2,19500
1415,28,214,1,90,86902,3,19500
1416,28,214,0,93,157068,3,17450
1417,28,214,1,17,165758,3,16950
1418,28,214,1,215,128744,3,19950
1419,28,214,1,17,164149,3,16950
1420,28,214,0,192,151596,3,16950
1421,28,214,0,90,150470,3,16950
1422,28,214,0,215,143228,3,16950
1423,28,214,0,90,140300,3,15950
1424,28,214,1,36,195208,4,13950
1425,28,214,0,36,157711,4,18450
1426,28,214,0,215,102995,4,16950
1427,28,214,0,23,171551,4,13950
1428,28,155,0,192,99398,3,14995
1429,28,155,0,17,135181,3,15250
1430,28,155,1,192,115300,3,14500
1431,28,155,0,36,123422,3,14495
1432,28,155,0,17,153408,3,13495
1433,28,155,1,177,123755,4,18950
1434,28,155,0,23,102995,4,19750
1435,28,155,0,90,141618,4,18995
1436,28,155,0,90,165000,4,13495
1437,28,155,0,51,174000,4,11750
1438,28,155,0,180,122999,5,17495
1439,28,155,0,16,116999,5,12995
1440,28,155,0,90,146446,5,12950
1441,28,155,0,192,173804,5,10000
1442,28,155,0,90,151274,5,16495
1443,28,155,0,36,131499,5,12995
1444,28,155,1,23,186679,5,12500
1445,28,155,0,90,189500,5,11995
1446,28,155,0,17,177927,6,9995
1447,28,155,0,192,163999,6,10495
1448,28,155,0,90,247499,6,8495
1449,28,155,1,23,143999,7,9495
1450,28,155,0,23,400301,11,4950
1451,28,191,0,180,18278,1,17995
1452,28,191,0,23,43857,2,16495
1453,28,191,0,90,56987,2,15995
1454,28,191,0,85,86902,4,11750
1455,28,205,0,23,16,0,25495
1456,28,205,0,192,16,0,23995
1457,28,127,0,90,54999,2,23495
1458,28,127,0,23,32991,2,24995
1459,28,127,0,90,19246,2,23995
1460,28,127,0,23,46980,2,23495
1461,28,128,1,90,40000,1,40000
1462,28,128,1,17,41924,1,36995
1463,28,128,1,23,93499,3,32495
1464,28,128,0,215,83684,3,31995
1465,28,128,1,17,54716,3,31495
1466,28,128,0,23,143228,3,29495
1467,28,128,1,215,210200,3,25950
1468,28,155,0,90,16,0,24995
1469,28,155,0,90,10,0,24995
1470,28,155,0,215,9656,0,24500
1471,28,155,0,23,9656,0,23500
1472,28,155,0,23,36285,1,22495
1473,28,155,1,23,21436,1,22995
1474,28,155,0,215,48279,2,24500
1475,28,155,0,215,56326,2,18500
1476,28,155,0,23,24476,2,19795
1477,28,155,1,180,77246,2,18950
1478,28,155,0,32,77400,2,15950
1479,28,155,0,17,138078,3,14950
1480,28,155,1,90,43206,3,17995
1481,28,155,0,90,71500,3,16995
1482,28,155,0,192,44999,3,16495
1483,28,155,0,17,109432,3,15950
1484,28,155,0,23,128744,3,15500
1485,26,115,0,215,10,0,18995
1486,26,115,0,90,2,0,18995
1487,26,115,0,17,$,0,18495
1488,26,115,0,192,23726,1,15495
1489,26,115,0,17,47698,3,12495
1490,26,137,1,180,8047,0,30495
1491,26,137,0,174,68002,3,14500
1492,26,137,1,90,79828,4,14995
1493,26,137,1,17,142021,4,11950
1494,26,137,0,90,89363,5,12495
1495,26,219,0,90,16528,1,31995
1496,28,69,1,90,15500,2,12500
1497,28,69,0,90,32000,3,11500
1498,28,69,0,180,115625,5,6950
1499,28,87,0,90,26002,1,13950
1500,28,87,0,90,22530,2,14500
1501,28,87,0,23,35487,2,12995
1502,28,87,0,180,29387,2,12995
1503,28,87,0,90,100903,3,11995
1504,28,87,0,215,9142,3,12950
1505,28,87,0,180,67591,3,11500
1506,28,87,0,215,63217,3,10250
1507,28,87,0,90,53912,3,10250
1508,28,87,0,180,2500,4,12500
1509,28,87,0,15,48221,4,10499
1510,28,87,0,90,109000,5,9495
1511,28,87,0,90,69000,5,9495
1512,25,146,1,23,83455,3,15950
1513,25,146,0,90,81391,3,14950
1514,25,146,0,180,60249,3,14950
1515,25,146,0,215,148056,4,11850
1516,25,146,0,85,171386,7,6750
1517,25,146,0,192,70548,11,3250
1518,25,206,0,180,17172,1,25950
1519,25,206,0,90,8482,1,25950
